index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
487,9739.988,1787268350746.909,169432024.206,0.000000000,0.000000000,0.000000000,0.000000000
488,9760.017,1787268350766.938,169432044.236,0.000000000,0.000000000,0.000000000,0.000000000
489,9779.999,1787268350786.920,169432064.218,0.000000000,0.000000000,0.000000000,0.000000000
490,9800.001,1787268350806.922,169432084.220,0.000000000,0.000000000,0.000000000,0.000000000
491,9819.997,1787268350826.918,169432104.215,0.000000000,0.000000000,0.000000000,0.000000000
492,9840.003,1787268350846.924,169432124.221,0.000000000,0.000000000,0.000000000,0.000000000
493,9859.999,1787268350866.920,169432144.217,0.000000000,0.000000000,0.000000000,0.000000000
494,9880.005,1787268350886.926,169432164.223,0.000000000,0.000000000,0.000000000,0.000000000
495,9900.000,1787268350906.922,169432184.219,0.000000000,0.000000000,0.000000000,0.000000000
496,9919.990,1787268350926.911,169432204.208,0.000000000,0.000000000,0.000000000,0.000000000
497,9939.997,1787268350946.917,169432224.215,0.000000000,0.000000000,0.000000000,0.000000000
498,9960.003,1787268350966.924,169432244.221,0.000000000,0.000000000,0.000000000,0.000000000
499,9979.989,1787268350986.910,169432264.207,0.000000000,0.000000000,0.000000000,0.000000000
500,10000.007,1787268351006.928,169432284.225,0.000000000,0.000000000,0.000000000,0.000000000
501,10019.998,1787268351026.919,169432304.216,0.000000000,0.000000000,0.000000000,0.000000000
502,10039.997,1787268351046.918,169432324.216,0.000000000,0.000000000,0.000000000,0.000000000
503,10060.005,1787268351066.926,169432344.223,0.000000000,0.000000000,0.000000000,0.000000000
504,10080.020,1787268351086.941,169432364.238,0.000000000,0.000000000,0.000000000,0.000000000
505,10099.988,1787268351106.909,169432384.206,0.000000000,0.000000000,0.000000000,0.000000000
506,10119.999,1787268351126.920,169432404.217,0.000000000,0.000000000,0.000000000,0.000000000
507,10139.998,1787268351146.919,169432424.217,0.000000000,0.000000000,0.000000000,0.000000000
508,10159.994,1787268351166.915,169432444.213,0.000000000,0.000000000,0.000000000,0.000000000
509,10180.000,1787268351186.921,169432464.219,0.000000000,0.000000000,0.000000000,0.000000000
510,10200.000,1787268351206.921,169432484.218,0.000000000,0.000000000,0.000000000,0.000000000
511,10219.997,1787268351226.918,169432504.215,0.000000000,-0.000000007,0.000000025,-0.000000009
512,10239.998,1787268351246.919,169432524.216,0.000000000,-0.000000006,0.000000038,-0.000000011
513,10260.000,1787268351266.921,169432544.218,0.000000000,-0.000000007,0.000000035,-0.000000013
514,10279.998,1787268351286.919,169432564.216,0.000000000,-0.000000009,0.000000035,-0.000000010
515,10300.049,1787268351306.970,169432584.268,0.000000000,0.012111670,-0.613398254,-0.000886550
516,10320.005,1787268351326.926,169432604.223,0.000000000,-0.005185690,-0.634966910,0.003325913
517,10340.007,1787268351346.928,169432624.226,0.000000000,-0.005877355,-0.493723661,0.008699740
518,10360.007,1787268351366.928,169432644.225,0.000000000,0.017877618,-0.235508338,0.006692783
519,10379.999,1787268351386.920,169432664.217,0.000000000,0.012358295,-0.151421875,0.003231645
520,10400.004,1787268351406.925,169432684.222,0.000000000,0.001796748,-0.071318880,0.004959084
521,10419.991,1787268351426.912,169432704.210,0.000000000,0.004324119,-0.010929205,0.003395559
522,10440.003,1787268351446.924,169432724.222,0.000000000,0.000210698,0.016374195,-0.002116052
523,10459.997,1787268351466.918,169432744.216,0.000000000,0.009802314,0.063129954,0.003810444
524,10479.997,1787268351486.918,169432764.216,0.000000000,-0.000772811,0.072291352,0.002825609
525,10500.004,1787268351506.926,169432784.223,0.000000000,0.007416187,0.098860689,0.009349249
526,10519.998,1787268351526.919,169432804.216,0.000000000,0.004302879,0.121021934,-0.002016057
527,10540.006,1787268351546.927,169432824.225,0.000000000,-0.003216976,0.128688127,0.000831035
528,10559.996,1787268351566.917,169432844.214,0.000000000,0.009822614,0.152585432,0.006364015
529,10579.998,1787268351586.918,169432864.216,0.000000000,0.010762960,0.162134111,0.010159243
530,10599.996,1787268351606.917,169432884.215,0.000000000,0.010726916,0.191688582,0.003711911
531,10620.022,1787268351626.943,169432904.240,0.000000000,0.005759712,0.195624441,0.003318885
532,10639.993,1787268351646.914,169432924.212,0.000000000,0.002725669,0.209638596,0.004437661
533,10660.003,1787268351666.924,169432944.221,0.000000000,-0.000238702,0.226211861,0.002249366
534,10679.998,1787268351686.919,169432964.217,0.000000000,-0.005289659,0.239459500,0.010834227
535,10699.992,1787268351706.914,169432984.211,0.000000000,-0.005443778,0.255822837,0.007854154
536,10720.003,1787268351726.925,169433004.222,0.000000000,-0.017402673,0.265787095,-0.002674527
537,10739.992,1787268351746.913,169433024.210,0.000000000,-0.003583490,0.292512834,0.008749586
538,10759.998,1787268351766.919,169433044.216,0.000000000,0.005847648,0.303783357,0.011804449
539,10780.001,1787268351786.922,169433064.219,0.000000000,0.000172373,0.319996208,0.010685970
540,10800.013,1787268351806.934,169433084.232,0.000000000,-0.003560252,0.335844696,0.009005788
541,10819.989,1787268351826.910,169433104.208,0.000000000,-0.007619706,0.355397165,0.006310379
542,10839.990,1787268351846.911,169433124.208,0.000000000,-0.008700185,0.374303043,0.011138145
543,10859.997,1787268351866.918,169433144.215,0.000000000,0.003081820,0.388074607,0.012700561
544,10880.003,1787268351886.925,169433164.222,0.000000000,0.004003300,0.416056246,0.011047132
545,10899.999,1787268351906.920,169433184.218,0.000000000,0.001119913,0.429181486,0.008464118
546,10919.990,1787268351926.911,169433204.208,0.000000000,0.008282266,0.452185810,0.011262648
547,10939.995,1787268351946.916,169433224.213,0.000000000,0.000027566,0.477295458,0.006386457
548,10960.000,1787268351966.921,169433244.218,0.000000000,0.002352546,0.490260273,0.006652794
549,10979.995,1787268351986.916,169433264.214,0.000000000,0.004747997,0.518290639,0.008583941
550,11000.000,1787268352006.921,169433284.218,0.000000000,-0.003352539,0.531832397,0.006769825
551,11020.000,1787268352026.921,169433304.219,0.000000000,-0.020449560,0.561867356,-0.000672938
552,11039.989,1787268352046.910,169433324.207,0.000000000,-0.003634845,0.575237095,0.005862959
553,11059.999,1787268352066.920,169433344.218,0.000000000,-0.004070092,0.608928084,0.006936238
554,11080.003,1787268352086.924,169433364.221,0.000000000,0.000087519,0.628025234,0.005077344
555,11100.001,1787268352106.922,169433384.219,0.000000000,-0.007020160,0.655803144,0.004209546
556,11119.989,1787268352126.910,169433404.207,0.000000000,0.013414102,0.698317587,0.003289808
557,11139.991,1787268352146.912,169433424.210,0.000000000,0.019452756,0.711225748,0.005160213
558,11160.003,1787268352166.924,169433444.221,0.000000000,0.003266097,0.763013542,0.006651324
559,11179.997,1787268352186.918,169433464.215,0.000000000,-0.007480984,0.780529499,0.003353750
560,11200.000,1787268352206.921,169433484.219,0.000000000,0.004976748,0.822118819,0.007131715
561,11220.004,1787268352226.925,169433504.222,0.000000000,-0.000499347,0.869576037,0.005141229
562,11240.000,1787268352246.921,169433524.218,0.000000000,-0.011520570,1.714120150,-0.003986664
563,11260.002,1787268352266.923,169433544.220,0.000000000,-0.002762457,1.534561276,-0.009882179
564,11279.998,1787268352286.920,169433564.217,0.000000000,0.027041536,1.481603026,-0.004822671
565,11300.001,1787268352306.922,169433584.220,0.000000000,0.016509414,1.399670839,-0.009222985
566,11319.998,1787268352326.919,169433604.217,0.000000000,0.001700093,1.340156078,-0.008914186
567,11340.004,1787268352346.925,169433624.222,0.000000000,0.009541721,1.305685401,-0.008153285
568,11359.996,1787268352366.917,169433644.215,0.000000000,-0.002091023,1.268140435,-0.009503433
569,11380.003,1787268352386.925,169433664.222,0.000000000,0.002415013,1.262719274,-0.007217332
570,11400.001,1787268352406.922,169433684.220,0.000000000,-0.002488245,1.237997055,0.001425290
571,11419.995,1787268352426.916,169433704.213,0.000000000,0.007092924,1.236592650,-0.001827910
572,11439.999,1787268352446.920,169433724.217,0.000000000,-0.003527824,1.233873248,0.002535712
573,11459.991,1787268352466.912,169433744.209,0.000000000,0.003934646,1.255092382,0.003508066
574,11479.994,1787268352486.916,169433764.213,0.000000000,-0.000321284,1.274963260,0.007858191
575,11499.996,1787268352506.917,169433784.214,0.000000000,0.006139617,1.314945698,0.004205529
576,11519.996,1787268352526.917,169433804.214,0.000000000,0.004485825,1.324754953,0.005571192
577,11540.006,1787268352546.927,169433824.224,0.000000000,0.005793411,1.413129568,0.006575413
578,11559.991,1787268352566.912,169433844.210,0.000000000,-0.040138971,1.451703906,-0.013635991
579,11580.007,1787268352586.928,169433864.225,0.000000000,0.041160971,1.547778964,0.024806682
580,11599.993,1787268352606.914,169433884.211,0.000000000,-0.014966943,1.637450695,-0.030170711
581,11620.001,1787268352626.922,169433904.219,0.000000000,0.006538755,1.715125918,-0.005146763
582,11639.992,1787268352646.914,169433924.211,0.000000000,0.024775419,1.829680800,0.001232441
583,11661.205,1787268352668.126,169433945.424,0.000000000,-0.021561544,1.876367927,0.035645828
584,11679.993,1787268352686.915,169433964.212,0.000000000,0.010214018,2.009322882,0.005227108
585,11699.998,1787268352706.918,169433984.216,0.000000000,0.020069838,2.042841434,-0.017459946
586,11720.002,1787268352726.923,169434004.221,0.000000000,-0.016250482,2.155516386,-0.010897437
587,11740.001,1787268352746.922,169434024.219,0.000000000,-0.022292558,2.186871529,-0.005612148
588,11759.992,1787268352766.913,169434044.211,0.000000000,-0.026814006,2.254267693,-0.035300910
589,11779.998,1787268352786.919,169434064.216,0.000000000,-0.025289889,2.315262318,-0.024188492
590,11799.998,1787268352806.919,169434084.216,0.000000000,-0.027303016,2.355478764,0.016603878
591,11819.991,1787268352826.912,169434104.209,0.000000000,-0.021921244,2.464803934,-0.030238701
592,11839.994,1787268352846.915,169434124.212,0.000000000,-0.020939028,2.500384331,-0.009794438
593,11859.999,1787268352866.920,169434144.218,0.000000000,-0.011023900,2.605331182,-0.025999691
594,11880.000,1787268352886.921,169434164.218,0.000000000,-0.021443294,2.638278723,-0.002460734
595,11900.011,1787268352906.932,169434184.230,0.000000000,-0.016544543,2.750432014,-0.017339185
596,11920.009,1787268352926.930,169434204.227,0.000000000,-0.017168086,2.775077105,-0.013522181
597,11940.001,1787268352946.922,169434224.219,0.000000000,-0.004417299,2.904811382,0.001944606
598,11960.003,1787268352966.924,169434244.222,0.000000000,-0.007317210,2.950309992,-0.000730433
599,11980.000,1787268352986.921,169434264.219,0.000000000,-0.010136344,3.059233904,-0.005526634
600,11999.999,1787268353006.920,169434284.217,0.000000000,-0.011796728,3.156523943,-0.007488321
601,12019.992,1787268353026.913,169434304.210,0.000000000,-0.013057695,3.213190556,-0.001919909
602,12039.994,1787268353046.915,169434324.212,0.000000000,-0.016000502,3.332450867,-0.010933981
603,12060.005,1787268353066.926,169434344.223,0.000000000,-0.016962072,3.370069742,-0.007166300
604,12079.994,1787268353086.915,169434364.212,0.000000000,-0.017817043,3.436866045,-0.001452101
605,12099.991,1787268353106.912,169434384.209,0.000000000,-0.016611539,3.478068590,0.006728764
606,12119.998,1787268353126.919,169434404.217,0.000000000,-0.020261772,3.513643742,0.013280074
607,12140.002,1787268353146.923,169434424.221,0.000000000,-0.477742195,3.085406542,0.074524984
608,12160.005,1787268353166.926,169434444.223,0.000000000,-0.431402355,2.999866247,0.104889683
609,12180.007,1787268353186.928,169434464.226,0.000000000,-0.405959129,2.917088509,0.077146426
610,12199.990,1787268353206.911,169434484.209,0.000000000,-0.404670268,2.892395973,0.066864453
611,12219.996,1787268353226.917,169434504.215,0.000000000,-0.397940636,2.857467413,0.051930171
612,12239.995,1787268353246.916,169434524.213,0.000000000,-0.407452464,2.852596998,0.101771824
613,12259.992,1787268353266.913,169434544.210,0.000000000,-0.384734124,2.922414303,0.178021133
614,12280.002,1787268353286.923,169434564.221,0.000000000,-0.375795782,2.963244438,0.180647224
615,12300.002,1787268353306.923,169434584.220,0.000000000,-0.354844362,2.858860731,0.099619776
616,12320.001,1787268353326.922,169434604.220,0.000000000,-0.351192206,2.945052624,0.078038581
617,12340.002,1787268353346.923,169434624.220,0.000000000,0.718652368,7.557615757,-0.200462580
618,12360.006,1787268353366.927,169434644.224,0.000000000,1.105232120,6.635687828,-0.161838084
619,12380.002,1787268353386.923,169434664.221,0.000000000,0.943037689,6.075911045,0.142907023
620,12400.010,1787268353406.931,169434684.228,0.000000000,0.246368125,1.103719115,0.320311815
621,12420.005,1787268353426.927,169434704.224,0.000000000,0.147510558,1.009818554,0.296691716
622,12439.994,1787268353446.915,169434724.213,0.000000000,0.106644884,1.550979257,0.329428583
623,12460.003,1787268353466.925,169434744.222,0.000000000,0.117497876,1.559292555,0.334535927
624,12479.999,1787268353486.920,169434764.218,0.000000000,0.115201943,1.419056296,0.360123217
625,12499.998,1787268353506.920,169434784.217,0.000000000,0.122501679,1.238514543,0.376517951
626,12519.998,1787268353526.918,169434804.216,0.000000000,0.133140028,1.052357554,0.389490902
627,12539.999,1787268353546.920,169434824.217,0.000000000,0.140229985,0.685098588,0.412909061
628,12560.079,1787268353567.000,169434844.297,0.000000000,0.144706443,0.600116134,0.417819142
629,12580.004,1787268353586.925,169434864.222,0.000000000,0.156532422,0.320877135,0.433350116
630,12599.998,1787268353606.919,169434884.217,0.000000000,0.146313503,0.088866048,0.440985918
631,12619.997,1787268353626.918,169434904.215,0.000000000,0.145523652,-0.140235096,0.436133415
632,12640.004,1787268353646.926,169434924.223,0.000000000,0.108409047,-0.386451125,0.408368438
633,12660.015,1787268353666.937,169434944.234,0.000000000,0.094906561,-0.505812109,0.395661026
634,12679.990,1787268353686.911,169434964.208,0.000000000,0.073918469,-0.691601694,0.348764271
635,12700.001,1787268353706.922,169434984.219,0.000000000,0.050286662,-0.786000133,0.312782884
636,12720.000,1787268353726.921,169435004.219,0.000000000,0.020468708,-1.002042770,0.261505455
637,12739.994,1787268353746.915,169435024.212,0.000000000,-0.035958115,-1.145542502,0.149003714
638,12759.991,1787268353766.912,169435044.209,0.000000000,-0.035812628,-1.268386483,0.117047220
639,12779.998,1787268353786.919,169435064.216,0.000000000,0.025830638,-0.875763297,-0.020542670
640,12799.997,1787268353806.918,169435084.215,0.000000000,0.016806565,-1.078158975,-0.067262828
641,12820.004,1787268353826.925,169435104.223,0.000000000,-0.008921978,-1.342734694,-0.176457241
642,12839.989,1787268353846.910,169435124.208,0.000000000,-0.026267515,-1.459806442,-0.228165925
643,12859.998,1787268353866.920,169435144.217,0.000000000,-0.033467412,-1.516707778,-0.247098804
644,12879.991,1787268353886.912,169435164.209,0.000000000,-0.058165904,-1.662748218,-0.289041698
645,12899.990,1787268353906.911,169435184.209,0.000000000,0.946743488,-0.766860843,-1.898999929
646,12920.152,1787268353927.073,169435204.370,0.000000000,0.935446203,-0.880330563,-2.409514666
647,12940.003,1787268353946.924,169435224.221,0.000000000,0.065882750,0.532536089,-0.051908985
648,12960.002,1787268353966.923,169435244.220,0.000000000,0.036334187,0.262693912,0.019658312
649,12979.994,1787268353986.915,169435264.212,0.000000000,-0.022802504,-0.188499421,0.079928309
650,13000.001,1787268354006.922,169435284.219,0.000000000,-0.053194668,-0.212649435,-0.060404092
651,13019.991,1787268354026.912,169435304.210,0.000000000,-0.037459929,-0.309233665,0.006383716
652,13039.998,1787268354046.919,169435324.216,0.000000000,-0.079222709,-0.366751850,-0.010946322
653,13059.991,1787268354066.912,169435344.210,0.000000000,-0.043148287,-0.400593013,0.053235799
654,13079.993,1787268354086.915,169435364.212,0.000000000,-0.066852979,-0.414056063,0.093380742
655,13099.999,1787268354106.920,169435384.217,0.000000000,-0.096384928,-0.423173904,0.088018097
656,13119.998,1787268354126.920,169435404.217,0.000000000,-0.056248598,-0.377360046,0.050811768
657,13139.991,1787268354146.912,169435424.209,0.000000000,-0.026108826,-0.190239727,0.104886472
658,13160.000,1787268354166.921,169435444.219,0.000000000,-0.049263593,-0.160674259,0.062961683
659,13179.995,1787268354186.916,169435464.213,0.000000000,-0.082440294,-0.047533266,0.091083229
660,13200.000,1787268354206.921,169435484.219,0.000000000,-0.079812340,0.036723390,0.153541058
661,13219.994,1787268354226.915,169435504.212,0.000000000,-0.094949417,0.052994255,0.127474278
662,13239.998,1787268354246.919,169435524.216,0.000000000,-0.068458416,0.035693791,0.222023487
663,13260.000,1787268354266.921,169435544.219,0.000000000,-0.095679879,0.030666854,0.204128638
664,13279.999,1787268354286.920,169435564.218,0.000000000,-0.098239623,-0.018167643,0.180006221
665,13300.000,1787268354306.922,169435584.219,0.000000000,-0.053383458,0.018324828,0.077657677
666,13320.008,1787268354326.930,169435604.227,0.000000000,-0.066603638,0.013522361,0.039743207
667,13339.993,1787268354346.915,169435624.212,0.000000000,-0.019362714,0.007225755,0.078840271
668,13360.004,1787268354366.925,169435644.222,0.000000000,-0.050494075,-0.007383039,0.006476658
669,13379.995,1787268354386.916,169435664.214,0.000000000,-0.032687631,0.001437963,0.006068546
670,13399.992,1787268354406.913,169435684.210,0.000000000,0.028093390,0.003242951,0.009260803
671,13420.007,1787268354426.928,169435704.225,0.000000000,0.009479508,-0.015513099,0.014066308
672,13440.003,1787268354446.924,169435724.221,0.000000000,0.025947850,0.000873953,0.029739879
673,13459.999,1787268354466.920,169435744.218,0.000000000,-0.007391016,0.012993610,-0.020571740
674,13479.995,1787268354486.916,169435764.213,0.000000000,0.030655634,-0.002475425,0.027090536
675,13499.995,1787268354506.916,169435784.213,0.000000000,0.023731776,0.041564226,-0.008070025
676,13519.995,1787268354526.916,169435804.213,0.000000000,0.031667490,0.042725373,-0.000507707
677,13539.998,1787268354546.919,169435824.216,0.000000000,0.024941884,0.004742883,-0.036578700
678,13560.006,1787268354566.927,169435844.224,0.000000000,0.006033359,-0.010345835,-0.053608526
679,13579.994,1787268354586.915,169435864.212,0.000000000,0.041279566,-0.006715887,-0.043545648
680,13599.987,1787268354606.908,169435884.205,0.000000000,0.002069844,-0.010474535,0.026044259
681,13620.003,1787268354626.924,169435904.221,0.000000000,-0.009971737,0.003020897,0.005894397
682,13639.997,1787268354646.918,169435924.215,0.000000000,-0.005291272,0.004518203,-0.002406674
683,13660.003,1787268354666.924,169435944.221,0.000000000,0.032371331,-0.006449283,0.019693971
684,13680.008,1787268354686.929,169435964.226,0.000000000,-0.000447650,-0.037795618,0.007111297
685,13699.991,1787268354706.912,169435984.210,0.000000000,-0.001956832,-0.003241185,-0.005505308
686,13720.000,1787268354726.921,169436004.218,0.000000000,-0.016212640,0.000929807,-0.018523501
687,13740.000,1787268354746.922,169436024.219,0.000000000,-0.003197089,0.002256552,-0.000930089
688,13759.994,1787268354766.915,169436044.212,0.000000000,-0.005054391,0.005187187,-0.021262825
689,13779.998,1787268354786.918,169436064.216,0.000000000,0.003962914,0.024638630,-0.008733123
690,13799.993,1787268354806.914,169436084.211,0.000000000,0.028003462,0.020380139,0.011894182
691,13819.999,1787268354826.920,169436104.218,0.000000000,-0.002835449,-0.019637180,-0.032268852
692,13840.007,1787268354846.928,169436124.225,0.000000000,0.012837117,-0.000195594,-0.005691451
693,13860.003,1787268354866.924,169436144.221,0.000000000,0.013253252,-0.025693282,0.003265922
694,13879.989,1787268354886.910,169436164.207,0.000000000,0.013580983,-0.013672374,0.001883946
695,13900.019,1787268354906.941,169436184.238,0.000000000,0.033757750,0.000759690,0.033821724
696,13920.008,1787268354926.929,169436204.226,0.000000000,-0.020751582,0.010841046,-0.026478227
697,13939.999,1787268354946.920,169436224.217,0.000000000,0.024687545,0.001485489,0.025596825
698,13960.000,1787268354966.921,169436244.219,0.000000000,-0.016031902,-0.001642384,-0.018532332
699,13980.007,1787268354986.928,169436264.225,0.000000000,0.001885459,-0.009037111,-0.020434726
700,13999.992,1787268355006.914,169436284.211,0.000000000,0.000113858,0.007026242,0.000788519
701,14019.989,1787268355026.910,169436304.208,0.000000000,0.024002599,-0.000709979,0.035976253
702,14040.054,1787268355046.975,169436324.273,0.000000000,0.015888158,-0.000743809,-0.003821635
703,14059.990,1787268355066.911,169436344.209,0.000000000,0.030944003,0.009289360,0.032756325
704,14080.005,1787268355086.926,169436364.223,0.000000000,0.022600636,-0.012963285,0.036657192
705,14100.014,1787268355106.936,169436384.233,0.000000000,-0.000574610,0.007146764,-0.001903097
706,14120.004,1787268355126.925,169436404.222,0.000000000,-0.026907250,-0.000166366,-0.032559652
707,14139.995,1787268355146.916,169436424.213,0.000000000,0.006340821,-0.004608899,0.008069875
708,14160.002,1787268355166.923,169436444.220,0.000000000,-0.008574788,0.006806673,0.005577952
709,14179.996,1787268355186.917,169436464.215,0.000000000,0.003860470,-0.002821726,0.000908318
710,14200.000,1787268355206.921,169436484.219,0.000000000,0.025165668,0.001362467,0.030055247
711,14219.992,1787268355226.913,169436504.210,0.000000000,-0.028648539,0.008020642,-0.033634789
712,14240.014,1787268355246.936,169436524.233,0.000000000,0.021238223,-0.016213186,0.021754170
713,14259.998,1787268355266.919,169436544.216,0.000000000,-0.015633604,0.012374374,-0.031207306
714,14280.001,1787268355286.922,169436564.219,0.000000000,-0.045709647,-0.003164011,-0.048628233
715,14300.002,1787268355306.923,169436584.220,0.000000000,0.026872899,-0.006087172,0.020893473
716,14319.995,1787268355326.916,169436604.214,0.000000000,0.007994173,-0.020403795,-0.002247131
717,14339.994,1787268355346.915,169436624.212,0.000000000,-0.004042663,0.004827665,-0.012676781
718,14360.000,1787268355366.921,169436644.219,0.000000000,0.002505100,-0.011067650,0.012063023
719,14380.001,1787268355386.922,169436664.219,0.000000000,-0.002301216,0.013905632,0.014288170
720,14400.001,1787268355406.922,169436684.219,0.000000000,0.011958326,0.005266041,-0.008688918
721,14420.005,1787268355426.926,169436704.224,0.000000000,-0.013210696,0.005591457,0.001614916
722,14440.000,1787268355446.921,169436724.219,0.000000000,-0.021357354,0.006376869,-0.031156912
723,14460.000,1787268355466.921,169436744.219,0.000000000,0.020302281,-0.016364440,0.019562693
724,14480.012,1787268355486.933,169436764.231,0.000000000,-0.006607866,-0.008808697,-0.012703765
725,14499.995,1787268355506.916,169436784.214,0.000000000,0.020904938,0.025535161,0.022000615
726,14519.999,1787268355526.920,169436804.217,0.000000000,-0.000665890,-0.001114779,0.000810115
727,14539.993,1787268355546.914,169436824.211,0.000000000,0.001390403,-0.034177631,-0.001422162
728,14559.998,1787268355566.919,169436844.216,0.000000000,0.010672871,0.012896829,0.011328145
729,14580.003,1787268355586.924,169436864.221,0.000000000,-0.002893098,-0.006019125,0.004377242
730,14599.993,1787268355606.915,169436884.212,0.000000000,0.005586481,-0.012092901,0.003852568
731,14619.989,1787268355626.910,169436904.207,0.000000000,-0.000269377,-0.003912254,-0.000423227
732,14640.007,1787268355646.928,169436924.226,0.000000000,-0.006647768,-0.001669235,-0.006035437
733,14660.001,1787268355666.922,169436944.219,0.000000000,0.016070697,0.011155925,0.009663690
734,14679.998,1787268355686.919,169436964.217,0.000000000,-0.006877177,-0.009276761,0.002039312
735,14699.991,1787268355706.912,169436984.210,0.000000000,0.032769158,-0.009802366,0.037776891
736,14719.999,1787268355726.920,169437004.218,0.000000000,-0.009692810,0.016567778,-0.010494293
737,14740.002,1787268355746.923,169437024.220,0.000000000,0.006720182,0.006351944,0.026255243
738,14759.991,1787268355766.912,169437044.209,0.000000000,-0.005842692,0.001253943,-0.000829395
739,14780.030,1787268355786.951,169437064.248,0.000000000,0.011876768,-0.014150848,-0.003758380
740,14799.998,1787268355806.919,169437084.216,0.000000000,-0.023253769,-0.004938943,-0.022184419
741,14819.992,1787268355826.913,169437104.210,0.000000000,0.003994626,-0.002704948,0.001221327
742,14839.999,1787268355846.920,169437124.217,0.000000000,0.002611220,-0.016814725,0.016426189
743,14860.003,1787268355866.924,169437144.222,0.000000000,-0.001588640,-0.005633106,0.000672849
744,14879.999,1787268355886.920,169437164.217,0.000000000,0.022916835,-0.004935835,0.025030516
745,14899.997,1787268355906.918,169437184.215,0.000000000,-0.012491135,-0.004409488,-0.020959741
746,14920.003,1787268355926.924,169437204.221,0.000000000,-0.007357324,-0.011538533,-0.001946782
747,14940.001,1787268355946.922,169437224.219,0.000000000,0.001191316,0.004779056,0.001576339
748,14959.990,1787268355966.911,169437244.209,0.000000000,0.000816774,-0.028139263,0.010762481
749,14979.988,1787268355986.910,169437264.207,0.000000000,0.014539637,-0.034769971,0.005592000
750,14999.990,1787268356006.911,169437284.208,0.000000000,-0.012638934,-0.020351293,-0.014132678
751,15019.999,1787268356026.920,169437304.217,0.000000000,-0.009874255,-0.006155503,-0.011475786
752,15040.116,1787268356047.037,169437324.335,0.000000000,0.025882876,-0.022097297,0.024779594
753,15059.992,1787268356066.913,169437344.210,0.000000000,0.001798650,-0.000955783,0.000575661
754,15079.990,1787268356086.911,169437364.208,0.000000000,-0.003779367,-0.002156530,-0.014736838
755,15100.000,1787268356106.921,169437384.218,0.000000000,0.011142976,-0.004151905,0.011666291
756,15119.991,1787268356126.912,169437404.209,0.000000000,0.002809525,0.033740997,0.002358804
757,15140.000,1787268356146.921,169437424.218,0.000000000,-0.002066610,-0.033457864,-0.020261921
758,15160.003,1787268356166.924,169437444.221,0.000000000,0.024315840,-0.005266152,0.034846988
759,15179.998,1787268356186.919,169437464.217,0.000000000,0.014340175,0.013099344,0.023230022
760,15200.010,1787268356206.931,169437484.228,0.000000000,0.026040014,-0.000209483,0.029622106
761,15220.001,1787268356226.922,169437504.219,0.000000000,-0.003067542,-0.002353088,0.007271816
762,15239.992,1787268356246.913,169437524.210,0.000000000,0.010857028,-0.001022225,0.010945162
763,15259.990,1787268356266.911,169437544.208,0.000000000,0.008580381,-0.002742328,0.022951351
764,15280.030,1787268356286.951,169437564.248,0.000000000,-0.016027810,-0.020648235,-0.014316396
765,15299.988,1787268356306.909,169437584.207,0.000000000,-0.003804441,0.013234331,-0.002611818
766,15319.998,1787268356326.919,169437604.216,0.000000000,-0.004864292,-0.018991375,-0.006262358
767,15339.999,1787268356346.920,169437624.218,0.000000000,-0.000943190,-0.009586238,-0.000298481
768,15360.001,1787268356366.922,169437644.220,0.000000000,-0.017615929,0.016085038,-0.013122654
769,15379.999,1787268356386.920,169437664.218,0.000000000,-0.017020116,-0.003026212,-0.017386103
770,15400.002,1787268356406.923,169437684.220,0.000000000,0.007684446,-0.001151098,0.029427376
771,15420.002,1787268356426.923,169437704.220,0.000000000,-0.010015205,-0.029050943,-0.005960262
772,15439.994,1787268356446.915,169437724.213,0.000000000,0.004914825,0.000632248,0.011762850
773,15459.995,1787268356466.916,169437744.214,0.000000000,-0.001267161,-0.010330228,0.004627388
774,15479.993,1787268356486.915,169437764.212,0.000000000,-0.004698134,0.002333845,-0.008300276
775,15499.993,1787268356506.914,169437784.211,0.000000000,0.047211919,0.002511200,0.047012974
776,15519.999,1787268356526.920,169437804.217,0.000000000,-0.001888141,0.003180556,0.001736050
777,15539.989,1787268356546.910,169437824.207,0.000000000,0.001804877,-0.010378776,0.008180807
778,15559.993,1787268356566.915,169437844.212,0.000000000,-0.016731720,-0.003691303,-0.011737504
779,15579.995,1787268356586.916,169437864.213,0.000000000,-0.001335446,0.019921355,0.001737051
780,15599.992,1787268356606.913,169437884.210,0.000000000,-0.006687064,0.002394480,-0.006254122
781,15619.994,1787268356626.915,169437904.212,0.000000000,-0.006402370,-0.019287376,0.000383114
782,15639.992,1787268356646.913,169437924.210,0.000000000,0.024210418,0.022396443,0.024816543
783,15659.988,1787268356666.909,169437944.206,0.000000000,0.002571609,0.022594262,0.010031545
784,15680.003,1787268356686.924,169437964.222,0.000000000,-0.001437661,-0.000781141,-0.003328768
785,15700.001,1787268356706.922,169437984.220,0.000000000,-0.015845722,-0.014488413,-0.004139681
786,15720.004,1787268356726.925,169438004.222,0.000000000,-0.002122548,-0.003347663,0.010981911
787,15740.003,1787268356746.924,169438024.221,0.000000000,-0.007548915,0.019754216,0.001197552
788,15759.992,1787268356766.914,169438044.211,0.000000000,0.013491680,-0.002035947,0.021310255
